Sex,Age,Race,Prior,two_year_recid
Male,31000,African-American,2.0,1
Male,23000,African-American,0.0,1
Male,40000,Caucasian,7.510205883110116,1
Male,35,Caucasian,7.3900402404239,0
Male,30,Caucasian,1.0,0
Female,38000,Other,10.059383427002476,1
Female,22,Caucasian,-10.810876621922832,1
Female,29,African-American,0.0,1
Male,20000,Caucasian,0.0,1
Male,37000,African-American,3.4566076147820697,0
Female,55,African-American,22.595279281769344,1
Male,25000,African-American,1.0,1
Male,30,African-American,22.167148528737552,0
Male,23,African-American,1.0,1
Female,33000,Caucasian,-2.624545918410023,1
Male,22,African-American,0.0,0
Female,28000,Caucasian,0.0,1
Male,25000,African-American,0.0,1
Female,34,African-American,-2.106404363913148,1
Male,56000,African-American,5.0,1
Male,27,African-American,2.0,0
Male,21000,Other,-6.537063906825489,0
Male,30000,African-American,2.7037120669685146,1
Male,44,African-American,7.0,1
Female,42,Other,-2.4776598286410114,1
Female,51000,Caucasian,1.7944209337503005,1
Male,36,African-American,19.558564995013644,0
Male,21,Other,7.262715900387987,1
Male,43,African-American,16.78374092554607,0
Male,34000,Hispanic,1.0,1
Male,45,Caucasian,4.688019304188524,0
Male,25,Caucasian,2.096624237727542,0
Male,37,African-American,6.0,1
Male,21000,Hispanic,0.0,1
Male,31000,African-American,29.81002547600155,1
Male,56,Caucasian,-0.7805551744002082,1
Male,44000,Caucasian,4.0,1
Female,28000,Other,18.969303276980835,1
Male,39000,Caucasian,0.0,1
Female,32000,African-American,3.0,0
Male,40000,Caucasian,15.483954761598497,1
Male,36,Caucasian,6.529007588164983,1
Female,53000,Caucasian,1.0,1
Male,53000,Caucasian,-12.648478970850517,1
Male,34,Caucasian,9.325437078686754,0
Male,46,Caucasian,11.300195040140224,1
Male,22,African-American,-0.6296481458031791,1
Female,37000,Other,0.0,1
Male,61,African-American,12.0,1
Male,35000,Hispanic,13.0,1
Male,25,Hispanic,1.0,1
Male,24,African-American,0.0,1
Male,25,African-American,9.58268806284568,0
Female,40,African-American,28.768591732005625,0
Male,20,African-American,0.0,0
Male,33,African-American,3.0,0
Male,52000,Hispanic,20.0,1
Female,48,Caucasian,-17.558156400943183,0
Female,22000,Caucasian,3.169328957904018,1
Male,31,African-American,27.365854375225666,0
Male,52,Asian,-1.3876492460696794,1
Female,24000,Caucasian,-7.643088901692639,1
Male,39000,Hispanic,-2.7437346017704085,1
Male,24000,Caucasian,1.0,1
Male,38,African-American,4.0,1
Male,38000,African-American,25.45034970117529,0
Female,23,African-American,1.0,1
Female,37000,Caucasian,0.0,1
Male,29000,Caucasian,17.506128905165944,0
Male,43,African-American,0.0,0
Male,44,Caucasian,24.515445671974767,1
Female,42000,African-American,3.5571341183648473,0
Male,24,African-American,5.0,0
Male,26000,African-American,1.0,0
Male,20000,African-American,0.0,1
Male,25,African-American,1.0,0
Male,39000,Caucasian,2.3523459156218536,0
Male,24000,Caucasian,12.85190171807139,0
Male,24000,African-American,-0.4114533441128625,1
Female,34000,Native American,4.0,0
Male,25,Hispanic,8.831108689837304,0
Male,25000,African-American,-12.720632749886747,0
Male,39,African-American,6.0,0
Male,39,Caucasian,-22.23809832409641,1
Male,32000,Caucasian,8.0,0
Male,37,African-American,-12.088442682816877,1
Female,43,Caucasian,0.0,1
Male,25,African-American,0.0,1
Female,20000,Caucasian,2.284722433212551,1
Male,28,African-American,5.0,0
Male,40000,African-American,23.57822892187164,1
Male,31,African-American,3.0,1
Male,25,African-American,-32.278726188016684,0
Male,27,Caucasian,-6.705240132710298,0
Female,22,African-American,1.0394232411932935,0
Female,23,African-American,-24.879084276912753,0
Female,47,African-American,19.0,0
Male,22,African-American,3.0,0
Male,48,Caucasian,7.052425948921612,1
Female,34000,Caucasian,3.2004739872759314,0
Male,34,Caucasian,1.2369073174820846,1
Male,23000,Caucasian,6.800385771347448,1
Male,21,Caucasian,7.518351837037692,0
Male,29,African-American,-2.7755383955766453,0
Male,28000,Caucasian,-24.589608479484287,1
Male,48000,Caucasian,-20.276903403607513,1
Male,27,African-American,8.0,0
Male,36000,Hispanic,1.0,0
Male,38000,African-American,11.429200858754141,0
Female,24,Caucasian,22.135562461908982,1
Male,78000,Caucasian,15.874824623248772,0
Male,51000,Caucasian,0.0,1
Female,20,African-American,0.0,1
Male,38000,Caucasian,1.0,0
Male,33000,African-American,3.0,0
Male,48,African-American,6.0,1
Male,33,Caucasian,1.0,1
Male,29000,African-American,8.0,1
Male,37000,Hispanic,-23.894481933206695,0
Female,26000,African-American,0.0,1
Male,27000,Caucasian,-7.351826495734214,1
Male,59000,African-American,1.0,1
Female,51000,Caucasian,33.036350816567214,1
Female,34,African-American,22.989963487289508,1
Male,36,Hispanic,-6.563465610946268,0
Male,38,African-American,2.0,0
Female,20,African-American,0.0,0
Male,48000,Caucasian,6.0,1
Male,28000,Caucasian,0.0,0
Male,22000,African-American,1.0,0
Male,31000,African-American,16.0,0
Female,33000,African-American,-16.268215799172108,0
Male,22,African-American,3.0,1
Male,54,Caucasian,19.487921848530874,1
Female,34,Caucasian,3.084364054259659,0
Female,25,Caucasian,-13.86326422589922,1
Male,51,Other,4.3066595485736645,0
Male,51000,Hispanic,-16.063435378359625,1
Male,43000,African-American,0.0,1
Male,26000,Caucasian,0.0,1
Female,35,African-American,-8.045008418596433,1
Male,45,African-American,0.0,0
Male,33,African-American,27.51543323022444,0
Female,45000,African-American,2.2364783550194103,1
Male,31000,Caucasian,5.49670114233762,1
Male,35000,Hispanic,-13.19516096794154,1
Male,24000,African-American,4.0,0
Male,24000,African-American,9.054080624736851,0
Male,24,African-American,1.0,0
Male,51,Hispanic,1.374543700893117,0
Male,41000,Caucasian,-12.12840555880799,1
Male,24000,Caucasian,-8.996401087663342,1
Male,28000,Hispanic,11.0,1
Male,21000,African-American,8.74118963907011,0
Male,38,African-American,1.2727037262678964,0
Male,20,Caucasian,1.4794302067506735,1
Female,26,Caucasian,-6.511082488709889,0
Male,27000,African-American,5.1606529494763596,1
Male,54000,African-American,22.0,0
Female,23,African-American,0.0,0
Female,39,African-American,4.0,1
Male,69000,Caucasian,-13.336902190732978,1
Male,23,African-American,2.0,0
Male,32000,African-American,5.0,1
Male,35,Caucasian,-16.90150682829976,0
Male,54,African-American,15.512727005235927,0
Male,25,African-American,1.0,1
Male,22,African-American,7.0,0
Female,42,Caucasian,-19.843429501214107,1
Male,38000,Caucasian,2.0,1
Male,33000,Asian,0.0,1
Male,24,African-American,14.948018105308314,1
Male,20,African-American,4.0,0
Male,26,African-American,0.0,1
Male,33,Caucasian,31.344651593689274,1
Male,24000,Caucasian,25.478884414887915,1
Male,51000,Caucasian,-4.489096341869645,1
Male,28000,African-American,-30.184769225449315,0
Male,37,African-American,3.0,1
Male,24,Other,-2.140882372786443,0
Male,22000,African-American,1.0,0
Female,40000,Caucasian,-15.141431850191205,1
Male,40000,Other,1.0,1
Male,20000,Hispanic,0.0,0
Male,48,Caucasian,-1.2715902293617312,1
Female,24,African-American,0.0,1
Male,58000,Hispanic,20.507507718028055,1
Male,22000,African-American,-7.448985928189755,1
Male,24,African-American,7.891974283620818,0
Female,31,African-American,14.0,1
Male,46000,Asian,6.658734002167192,1
Male,29000,Caucasian,2.0,0
Male,25000,African-American,5.0,1
Male,40000,Other,-4.288660151828676,0
Male,59,African-American,12.983283886033902,1
Male,56000,African-American,2.9183299074214997,1
Male,46,Caucasian,7.0,0
Male,36000,Hispanic,-24.36757255663675,1
Male,24000,Caucasian,-10.20915256404281,1
Male,29000,Caucasian,0.0,0
Male,52000,Caucasian,1.0,1
Male,33000,Caucasian,-1.8198086955105546,1
Male,22000,African-American,0.5839854386492769,0
Male,21,African-American,1.0,0
Male,32000,African-American,37.30818357249345,0
Male,63000,Other,29.92684229991891,0
Female,33000,Caucasian,2.888078895385826,0
Female,35,African-American,23.8259374979446,1
Male,50000,Caucasian,1.0,0
Male,23000,Hispanic,1.0,1
Female,31,Caucasian,-8.046536751774738,0
Male,56,Caucasian,-5.586131880488697,1
Male,35,Hispanic,7.9754774938140764,0
Male,27000,African-American,10.0,1
Male,26,Caucasian,0.0,1
Male,21,Other,-16.76131101564548,1
Male,33000,African-American,13.0,0
Female,23000,Caucasian,-9.023217095022325,0
Male,53,Caucasian,0.0,0
Male,30000,Other,13.0,0
Female,38,Hispanic,21.595996771071036,0
Male,23,African-American,15.017358636612746,0
Male,51,African-American,15.0,0
Male,48000,Caucasian,2.0,1
Male,32,Caucasian,1.007911663333105,1
Male,29,African-American,6.0,1
Male,53,African-American,37.59262195102764,0
Male,25000,African-American,6.0,0
Male,59000,African-American,15.0,0
Female,39,African-American,22.0,0
Male,27000,Hispanic,8.0,0
Male,34000,Caucasian,1.0,1
Male,53,Hispanic,16.55780397348662,1
Male,28000,African-American,9.029638245105364,1
Male,31,African-American,23.979539150499377,1
Female,50,Hispanic,1.6582767130540286,1
Male,22,African-American,-7.127108387702553,0
Male,45000,Other,-8.289246938312127,1
Male,26,African-American,4.0,0
Male,33000,Hispanic,1.0,1
Male,26,African-American,6.0,0
Male,33000,Caucasian,8.797838193001885,1
Male,26,African-American,-3.925213947753317,0
Male,27,African-American,2.0,1
Male,49000,Hispanic,11.377501846602115,1
Male,23000,Caucasian,-21.064027953100684,0
Male,32,Hispanic,0.07141720324638756,1
Male,28,Caucasian,4.0,0
Female,27000,African-American,10.0,0
Male,33,African-American,-4.556761508985076,0
Male,33000,African-American,28.0,0
Male,23,African-American,2.0,0
Male,35,African-American,4.0,1
Male,35,African-American,5.0,0
Male,57000,Caucasian,-17.97528069295271,1
Male,46,Hispanic,13.271289762580963,1
Female,22,African-American,0.0,0
Male,74,Caucasian,-27.79741644186695,1
Male,42,African-American,6.0,0
Male,37,Native American,-8.070828204032646,1
Male,39,African-American,5.065616740053853,0
Male,62000,Hispanic,0.0,1
Male,51000,Caucasian,6.0,0
Male,24,African-American,1.0,0
Male,32000,African-American,7.0,1
Male,27,African-American,0.7048015742826621,0
Male,42000,African-American,2.0,1
Male,22,African-American,9.139976419857026,0
Male,57,Caucasian,17.05029264785564,1
Male,59000,African-American,29.760519248239973,1
Male,21000,Caucasian,2.0,1
Male,25,African-American,7.0,0
Male,26000,Caucasian,3.0,0
Male,34000,African-American,-12.805119776040772,1
Male,36,African-American,22.347377487933223,0
Male,25,African-American,33.765899151453496,0
Male,28000,African-American,-3.163441664754222,0
Male,36000,Other,0.0,1
Male,22000,Caucasian,-21.644811202325933,1
Male,66,African-American,13.910206153107604,1
Male,33,African-American,16.0,0
Male,25,Other,-7.836963258886888,1
Male,26,African-American,9.0,0
Male,24,African-American,4.0,0
Male,23000,Hispanic,5.297575648511967,1
Male,40,African-American,-0.5124762586165481,1
Male,32,African-American,12.01943465838489,0
Male,22,African-American,2.0,0
Male,42,African-American,1.0,0
Male,24,African-American,2.0,0
Male,25000,Caucasian,-2.3065047860821912,0
Male,33,Caucasian,2.0,0
Male,33000,Hispanic,11.0,0
Male,22000,African-American,6.0,0
Male,31,African-American,3.0,0
Male,41000,African-American,-11.936003951275609,0
Male,37000,Caucasian,1.0,1
Male,24,Caucasian,3.0,0
Male,23000,Hispanic,19.189550707436183,1
Male,50000,Caucasian,0.2481693936252122,1
Male,36000,Caucasian,0.0,1
Male,63000,Caucasian,1.0,1
Male,25,Caucasian,5.0,0
Male,31,Hispanic,5.0,0
Male,31000,Caucasian,0.0,1
Female,62000,Caucasian,0.0,1
Female,26,African-American,5.0,0
Male,47,Caucasian,5.496162447185043,1
Male,41,Caucasian,2.0,1
Male,26000,African-American,0.0,1
Female,54,Hispanic,2.0,1
Male,21000,Hispanic,-3.3416063077995397,0
Female,48,Caucasian,0.0,1
Male,31000,African-American,14.259620640779016,0
Male,55000,Caucasian,1.0,0
Male,21,African-American,0.0,1
Male,52000,Caucasian,0.0,1
Male,56,African-American,0.0,1
Male,35,African-American,1.0,1
Male,31000,Hispanic,16.0,0
Male,27,African-American,17.0,0
Male,29,Caucasian,1.0,1
Male,20000,Hispanic,2.0,0
Male,28,African-American,21.603053267571603,0
Male,24,Caucasian,7.405201343052528,1
Male,52000,Caucasian,4.0,0
Male,57000,Other,13.208457736038785,1
Male,32,African-American,-17.193547262851276,1
Female,38000,Hispanic,0.0,1
Male,32000,African-American,3.0,0
Female,31000,African-American,0.0,1
Male,27,African-American,21.47443226828277,0
Male,30000,African-American,-1.8235076705711037,0
Female,25,African-American,2.0,1
Male,21000,African-American,0.6863765915698644,1
Female,22,Hispanic,0.0,1
Male,32000,Hispanic,-10.996168727869385,1
Male,21000,African-American,1.0,1
Female,30000,Caucasian,-8.264834452343257,1
Male,31,African-American,1.0,1
Male,55,African-American,21.0,0
Male,32,African-American,11.610209843814495,0
Female,53,Caucasian,18.689169748751482,0
Male,23,Other,-15.750360006835123,1
Male,48000,African-American,2.0,0
Male,53000,African-American,-14.122947118435853,1
Male,32,African-American,3.0,1
Male,36000,Other,3.450418950035055,0
Male,23000,Caucasian,8.57640689903186,1
Male,44,Caucasian,-5.910414698393936,1
Male,39,African-American,1.0,1
Male,32000,Hispanic,1.0,1
Female,47000,African-American,7.0,0
Male,28000,Caucasian,0.1441607678284682,1
Female,28,African-American,3.1780200744205738,1
Male,26,Caucasian,1.0,1
Male,56000,Caucasian,0.0,1
Female,24000,Caucasian,32.386084169857156,0
Male,25,Hispanic,1.0,0
Male,43000,Caucasian,-2.4189260434346895,1
Male,25000,African-American,0.0,1
Male,56,African-American,3.0,1
Male,41,African-American,19.0,1
Male,23000,African-American,-3.2055190003197693,0
Male,24,Caucasian,12.171961330687664,0
Female,25,African-American,17.40555436586289,0
Male,42,African-American,0.0,0
Male,36000,African-American,7.0,1
Male,23,African-American,-27.463425853254673,1
Male,22000,African-American,2.0,1
Male,38000,Caucasian,0.0,0
Male,30000,Caucasian,0.0,1
Male,27000,African-American,4.0,0
Female,35000,Caucasian,7.811839274387937,1
Male,36,Caucasian,4.0,0
Female,29,Caucasian,1.0,1
Male,51,Caucasian,11.0019967867711,0
Male,21,African-American,3.0,0
Male,23000,Caucasian,0.0,1
Male,31000,African-American,13.0,0
Male,33000,African-American,-10.395280796532024,1
Male,52,African-American,2.0,1
Male,39000,African-American,0.0,1
Male,35000,Caucasian,-14.343520565409555,1
Male,27000,Caucasian,7.119998204984386,0
Male,57,African-American,27.0,1
Male,29000,Hispanic,7.0,0
Male,33000,Caucasian,22.448544684488365,0
Male,38000,Caucasian,2.0,0
Male,24000,Caucasian,1.0,1
Female,27000,Other,5.0,0
Male,44000,Other,0.0,1
Male,30,Caucasian,-5.78738135291953,0
Male,39000,Hispanic,2.0667915404491835,1
Female,56000,Caucasian,2.127290916970991,1
Male,34,African-American,-6.6181160548634805,0
Male,43000,Hispanic,1.0,1
Male,20000,African-American,0.0,0
Male,60000,Hispanic,0.0,1
Male,31,African-American,-5.556951176712612,0
Male,57000,Caucasian,-3.038074266581911,1
Male,24,Caucasian,-8.72448393409342,1
Male,36000,Caucasian,1.0,1
Male,48,African-American,6.430315849436143,1
Female,32000,Hispanic,0.0,1
Male,36,African-American,17.0,0
Male,37,Hispanic,-2.58379706657702,1
Male,36,African-American,5.0,1
Male,29000,African-American,1.0,1
Female,24,African-American,1.0,0
Male,30,African-American,0.0,1
Female,26,African-American,3.0,0
Male,48,Hispanic,-8.706421304973665,1
Male,31000,African-American,17.596082532914217,0
Male,32000,African-American,-5.633992051052925,1
Male,45,Caucasian,0.0,0
Male,22,African-American,-0.7605949504023736,1
Male,32,African-American,1.0,1
Male,30000,African-American,2.2209302688809065,0
Male,41,African-American,17.453196892597624,0
Male,27000,Caucasian,5.0,1
Male,19,Caucasian,17.31502607655114,0
Female,25,African-American,0.5094529367444514,0
Male,26,African-American,8.0,0
Male,61,African-American,30.925032109929226,1
Female,47000,Caucasian,0.0,1
Male,31,Caucasian,3.0,0
Male,33,African-American,4.0,1
Male,36000,African-American,4.0,1
Male,27000,Hispanic,1.0,1
Male,21000,Caucasian,0.0,0
Male,22,African-American,0.0,0
Female,35,African-American,0.0,0
Male,23000,Caucasian,-3.0094664109378773,0
Female,54000,Caucasian,-4.298881294948721,1
Female,74000,Caucasian,20.72195353249798,1
Male,53000,African-American,13.0,1
Male,24,Caucasian,0.0,1
Male,22000,Caucasian,-5.306232987294975,1
Male,24,African-American,1.0,1
Male,23000,African-American,0.0,1
Male,30,Caucasian,16.966145964611975,1
Female,33000,Caucasian,0.0,0
Male,29000,Caucasian,0.0,1
Male,48,Caucasian,-7.941415686305566,1
Male,49000,Caucasian,1.9271861021436993,1
Male,21,African-American,0.0,0
Male,39000,Caucasian,-1.938463507167056,1
Male,24,Caucasian,20.51351373420701,0
Male,26,African-American,2.0,1
Female,49,Caucasian,19.88124023749472,0
Female,32000,Hispanic,1.0,0
Male,38,Caucasian,1.0,1
Male,23,African-American,8.0,0
Female,34,African-American,9.27701118531099,0
Male,20000,Caucasian,-2.173307130604881,0
Male,24,Asian,0.0,1
Male,49000,Caucasian,-5.824529293220536,0
Male,23,Caucasian,0.0,0
Male,35,African-American,0.0,1
Male,34,Caucasian,0.0,1
Male,34,African-American,22.0,0
Male,31000,Caucasian,1.2419472407067493,1
Male,29,African-American,7.7844738347962785,0
Male,65,African-American,2.0,0
Male,66000,Caucasian,0.0,1
Male,35,African-American,2.0,1
Female,31,African-American,2.0,0
Male,30000,Caucasian,3.0,1
Female,59,Caucasian,0.0,1
Female,35,Hispanic,12.9840837760462,1
Male,28000,African-American,5.0,0
Female,42000,African-American,1.0,1
Male,47000,Caucasian,2.0,1
Male,42000,African-American,9.0,0
Male,52,African-American,-4.274561588470366,1
Male,38000,Caucasian,1.7983930483514179,0
Male,21,African-American,26.860224701608928,0
Male,25000,Other,-2.7195790192855447,0
Male,35000,Caucasian,14.800753232623489,1
Female,59,Caucasian,-17.260444731063938,1
Male,30000,African-American,-3.4855802833256355,0
Male,35,Caucasian,1.0,1
Male,25000,Caucasian,14.355747304942561,1
Male,33,African-American,7.0,0
Male,30,African-American,14.0,1
Male,37000,African-American,1.0,0
Male,23,African-American,0.0,1
Male,50,Caucasian,4.0,1
Female,43000,Caucasian,35.955079943063545,1
Male,46,African-American,-9.762738411962573,0
Male,31000,Hispanic,9.993936417411797,0
Male,44000,Caucasian,3.818669090690225,0
Male,41000,African-American,-1.7288561609300945,0
Male,29,Hispanic,-12.971606612375568,0
Male,20,African-American,0.0,0
Male,71,African-American,-9.064461208866327,1
Male,56000,Caucasian,11.696911257738334,1
Male,37,Hispanic,3.2145513976586724,1
Female,35000,Hispanic,10.501584249642333,1
Female,36000,Other,-1.1242690877541675,0
Male,51,African-American,19.0,1
Male,23000,African-American,12.609545906231178,0
Male,48,African-American,7.0,0
Male,23000,African-American,-11.948161725590458,1
Male,27000,African-American,9.0,0
Male,54000,African-American,0.0,1
Male,22000,African-American,21.96827424545567,1
Male,64,African-American,13.0,1
Female,24,African-American,1.0,0
Female,30,Caucasian,-3.065835707829731,1
Male,57000,African-American,20.932195539467752,1
Male,28000,African-American,6.0,0
Male,29,African-American,1.0,1
Male,35,African-American,18.14700962160274,1
Male,71,African-American,12.0,1
Male,28,Caucasian,1.0397863959562033,1
Male,21,African-American,28.390021056214216,0
Male,21000,African-American,0.0,1
Female,32000,Caucasian,24.984882997371937,1
Male,23000,African-American,3.8826828077019817,0
Male,30000,African-American,4.0,1
Male,38000,Hispanic,1.0,1
Female,40,African-American,7.0,1
Male,36000,Caucasian,1.0,1
Male,53000,Caucasian,-11.590294576605412,1
Male,36,African-American,0.0,1
Female,25,African-American,1.0,0
Male,21000,African-American,7.2145485299209495,0
Male,40000,Hispanic,0.0,1
Male,42,Caucasian,0.0,1
Male,20000,Hispanic,2.0,0
Female,19000,African-American,0.6241659889622727,0
Male,49,African-American,29.0,0
Female,28,African-American,4.0,1
Male,21,African-American,0.0,0
Female,30,Hispanic,1.0,1
Female,32000,African-American,0.0,1
Male,25000,Caucasian,0.0,0
Female,25,African-American,0.0,0
Male,30,Caucasian,-10.001862735785261,1
Male,55000,Caucasian,11.0,1
Male,40,African-American,8.0,0
Female,23,Hispanic,4.328522899311789,0
Male,39000,Caucasian,0.0,1
Male,44,African-American,-3.6103044807189875,1
Male,35,African-American,1.0,1
Male,24000,African-American,4.0,0
Male,38,Other,1.0,1
Male,32000,Other,-0.23256298562565503,1
Male,23000,Hispanic,0.0,0
Female,25000,African-American,1.0,1
Male,22,African-American,0.0,1
Male,65000,Caucasian,-9.667889728471117,1
Male,32,African-American,-0.3050646548090361,0
Male,41000,Caucasian,2.0,1
Female,33,Caucasian,-5.594181258689524,1
Male,26,African-American,27.0,0
Male,56,Other,16.7666557995451,1
Male,23000,Caucasian,-20.7705735283276,1
Female,46000,Caucasian,9.796326408214341,0
Male,24000,African-American,10.624378633151554,0
Male,32,African-American,17.0,0
Male,30000,Caucasian,11.0,0
Male,20,Caucasian,3.3592996397372503,0
Male,24,Caucasian,0.0,1
Female,38000,Caucasian,1.0,1
Male,50,Caucasian,0.0,0
Male,26,African-American,8.0,0
Male,28000,African-American,5.491465068315871,0
Male,28000,Hispanic,-11.962212305583968,1
Male,36000,Hispanic,20.0,0
Male,52,African-American,-16.80738408285963,0
Male,42,African-American,3.0,1
Male,51000,African-American,4.0,1
Male,48000,Caucasian,-16.783151669151774,1
Male,47000,Caucasian,1.0,1
Male,23,Hispanic,2.0,1
Female,27000,Caucasian,4.083720542912479,0
Male,28,African-American,20.0,0
Male,39000,Caucasian,-3.9997356409925926,1
Male,28,African-American,4.918161810214027,0
Female,27,Caucasian,0.0,0
Male,26,African-American,2.0,1
Male,56,Caucasian,0.9680809195299087,1
Male,46,African-American,1.0,0
Male,21,African-American,-10.779744607661172,0
Male,23000,African-American,1.0,1
Male,28000,Hispanic,-12.108750971525073,1
Male,47,African-American,15.0,1
Male,29000,African-American,5.0,1
Male,39000,Caucasian,3.0,0
Male,26000,African-American,4.0,0
Female,30000,Caucasian,-8.678902529950582,0
Female,30000,African-American,8.0,0
Male,52,African-American,13.188650659859896,1
Female,32000,African-American,2.0,1
Male,25000,Caucasian,11.79873019362328,0
Male,27,African-American,5.0,0
Male,29000,Caucasian,8.39651988603406,0
Male,25,African-American,8.704877606330431,0
Male,44000,Hispanic,-5.115975513579742,1
Male,59000,Caucasian,1.9538564739582094,0
Female,26000,Caucasian,1.0,1
Male,63,Hispanic,-12.660339713355844,1
Male,26,African-American,7.0,0
Male,53000,African-American,-2.2880921821759905,1
Male,52000,Other,37.38004413671914,1
Male,46,Hispanic,32.00849202787445,1
Male,45000,African-American,3.0,1
Female,24,African-American,1.0,1
Male,43,Hispanic,-5.829629901749318,0
Male,39,Other,0.0,1
Male,26,African-American,11.0,0
Male,33,African-American,2.0,1
Male,53000,African-American,15.0,0
Male,23000,Caucasian,1.0,1
Male,47,Caucasian,-3.197308903612199,1
Female,31000,African-American,15.776895924437351,0
Female,54000,Caucasian,3.237325434395762,1
Male,34,African-American,0.0,1
Male,56,African-American,12.0,0
Male,59000,Caucasian,-15.688634782936319,0
Male,26000,Caucasian,-14.069916769671535,1
Female,24000,African-American,-16.525610008699424,1
Male,32000,Caucasian,4.0,0
Female,37,African-American,0.0,1
Female,20000,African-American,0.0,0
Male,20000,Caucasian,0.0,0
Female,36000,Hispanic,4.427919825079007,1
Male,22,Other,24.741687327351364,0
Male,38,Caucasian,2.266780479529322,1
Male,25000,Caucasian,14.378652806534499,0
Male,24,African-American,14.350521650032846,0
Male,25,Hispanic,3.270528111709149,1
Male,39000,African-American,28.97658395533885,1
Male,45000,Other,0.0,1
Male,50,Hispanic,11.0,1
Male,31000,African-American,19.883941156251886,0
Female,49,Other,0.0,1
Male,34,African-American,7.0,0
Male,34,African-American,21.0,0
Male,21000,Caucasian,10.809096268858154,1
Male,33000,African-American,3.0,0
